,,TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
OECD Americas,Electricity output (GWh),"Tide, wave and ocean",..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1156524,21.44926655,32.05987278,28.85663915,24.35012682,26.19912633,30.16541081,32.77353445,39.38330437,33.00412208,38.2121366,35.49510195,30.38945205,32.55153203,32.98270114,29.48978654,26.54484337,30.14440381,26.74510586,39.53642953,30.55453202,32.73260902,22.04181269,25.55908933,14.77671536,27.08624399,31.70689732,25.26188895,24.16286426,14.32054533,16.09914797,13.47117434,18.4526009,6.72634575
OECD Americas,Electricity output (GWh),Wind,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280.486229,3372.423237,3415.352665,3103.195124,3203.14091,3170.428079,3110.624326,4127.705954,3527.0046,3195.434776,4939.522319,6077.616481,5761.650667,11758.87048,13079.32878,12947.71465,17333.14789,29471.99067,35238.33502,69516.28686,72202.85536,94018.50745,144954.2173,167219.1015,182198.9891,181933.7475,250860.7722,291346.8439,244620.3149
OECD Americas,Electricity output (GWh),Other sources,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.000965,1011.19583,691.2660487,615.1935485,1153.665482,928.4648156,939.0946568,3054.125675,7341.369977,5758.014235,6270.194937,7146.248331,6741.737879,5651.045035,5016.507159,6165.815193
OECD Americas,Electricity output (GWh),Electricity,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Americas,Electricity output (GWh),Heat,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.8340565,344.2343061,0,0,0
OECD Americas,Electricity output (GWh),Total,..,..,..,..,..,..,..,..,..,..,..,1659450.423,2485887.863,2394812.773,1901717.709,2790348.764,2770285.012,2871354.809,2721816.909,2331819.209,3195133.871,2736274.911,2506356.724,3298697.646,2669690.983,3609835.887,3303852.438,3258385.032,3900979.685,3328264.81,3160800.312,4572400.786,4220790.926,3989280.459,4174728.596,4308079.219,5158645.902,3939144.373,4394626.705,4728007.607,4025970.112,4572662.269,5087986.425,5628457.8,5403127.014,5095124.948,4873019.263,6042702.924,5962347.708,4519779.343,5026545.203,6183659.357,4788724.877,6235392.982,4689472.789,4681004.37,4787227.463,4840596.19
OECD Americas,Electricity output (GWh),Memo: Renewables,..,..,..,..,..,..,..,..,..,..,..,465609.7088,568159.1478,579168.5028,551086.1066,620129.0102,424602.4104,538854.4611,448763.5881,514795.3267,562400.1687,641459.1179,697385.2242,725924.6167,692894.0576,529113.8576,763545.0436,616589.5415,623947.8384,602266.9852,821385.4468,710329.1383,570036.6728,742522.3311,716543.0885,734398.949,803679.5639,653398.3121,817466.6024,807471.1888,639275.5157,563389.4259,811429.1875,678311.0619,729407.64,700636.179,768155.6935,848774.037,854632.9762,1033055.961,1025288.853,1013658.203,1022901.109,1206119.419,1042849.069,942187.2271,1255298.148,1028302.386
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Hard coal (if no detail),..,..,..,..,..,..,..,..,..,..,..,644079.5358,804725.2369,976001.2064,927241.9049,968610.0019,809448.2962,867287.33,1176596.005,1119139.147,1232510.459,1029425.528,1158594.326,1210580.575,1127970.768,1006379.582,1055142.82,1377607.595,1357139.751,1447170.521,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Brown coal (if no detail),..,..,..,..,..,..,..,..,..,..,..,16661.82519,25578.94764,32134.01193,21297.48663,36571.82799,42360.85326,49598.86949,56090.12365,54278.40941,67208.15989,80186.7393,70471.08493,90201.76713,127159.3231,108660.0013,130918.4664,145463.038,135930.0754,169503.7709,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Anthracite,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310.143129,1437.478005,1114.47737,767.6415644,888.2969803,751.8366041,1027.539002,1051.882732,890.7093132,558.6689743,3648.005039,2834.759388,2910.818768,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Coking coal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Other bituminous coal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,1385983.13,1040660.346,1155083.127,1325729.189,1206938.004,996355.2324,1419725.874,1275258.088,1192573.985,1468127.907,1051525.03,1138825.097,817739.0588,900594.0967,770451.7623,993352.0821,1011140.349,745232.3166,1231322.167,1013268.844,896011.6061,945476.8005,820364.5254,752762.2436,890777.8137,581307.4715,731373.0889,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Sub-bituminous coal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,28.5612393,1318.240355,245091.4417,252755.3939,334833.9618,267503.962,396314.6442,375132.2968,353767.6164,488548.9365,407987.3045,401950.2671,505025.7731,459020.8684,685083.5607,520747.9246,657536.8255,802972.3116,809140.7856,859887.7769,926198.4851,866887.7715,1019224.326,888399.0488,855306.654,868932.2918,1051682.231,807863.0363,752623.8504,1031708.13,757541.9164,823688.5196,993456.9769,677523.1467,678623.7335,725775.0523,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Lignite,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,106416.7723,112148.738,131428.3768,110463.3503,107385.7351,95236.2964,95774.03783,93913.18843,87236.53692,99272.81215,104737.32,86073.07787,112394.6852,109910.5638,87504.34622,93732.69098,100072.3802,88788.21895,81127.49325,96063.58033,81150.53262,115493.8894,108497.5706,99423.4084,104308.6229,93936.91775,77364.71047,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Patent fuel,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188998.6344,331317.0403,274637.9204,300246.7665,256304.3005,412978.8434,459.1857038,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Coke oven coke,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Gas coke,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Coal tar,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,BKB,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Gas works gas,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Coke oven gas,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.52301551,129.5550504,0,0,0,0,0,0,76.83529185,75.56980358,84.36565374,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Blast furnace gas,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.367359592,0,0,0,0,0,0,0,0,0,0,0,0,6.328553821,121.1788468,87.27873403,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Other recovered gases,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Peat,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Peat products,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Oil shale and oil sands,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Natural gas,..,..,..,..,..,..,..,..,..,..,..,354445.0851,476245.2589,404024.3491,305449.4979,283667.9912,394205.409,408501.2615,382584.7707,385706.4486,344388.114,320191.0393,353701.1243,308635.3087,343445.0004,298813.8601,297962.7594,318345.8098,297332.2762,289622.0628,320316.5274,343756.4099,299588.7287,271672.8012,279598.8856,319533.1548,329207.2481,381088.2314,406417.837,299283.9016,544263.6666,584682.8066,638478.3791,554829.743,511144.0661,802833.1269,861790.7168,969987.4045,1002930.499,866348.758,963118.7096,893268.0428,1405201.753,950375.8881,1329886.764,1299205.852,1184634.535,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Crude/NGL/feedstocks (if no detail),..,..,..,..,..,..,..,..,..,..,..,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Crude oil,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Natural gas liquids,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Refinery feedstocks,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Additives/blending components,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Other hydrocarbons,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.0691102,3153.347997,2557.641583,3427.478705,3216.578872,3170.55485,3079.751097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Refinery gas,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.1775148,212.7823806,375.8074098,13.73509368,17.57955526,37.73457345,39.75429766,100.3313086,77.9003229,50.75812078,16.22710776,1013.624741,426.2439313,54.82210688,8.764482203,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Ethane,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Liquefied petroleum gases (LPG),..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.20400167,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Motor gasoline excl. biofuels,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Aviation gasoline,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Gasoline type jet fuel,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Kerosene type jet fuel excl. biofuels,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.190108201,64.40700299,238.8593922,300.6794715,349.5567056,590.485553,524.7986467,529.1799025,487.0570994,415.9584834,563.471586,360.5381037,382.7273014,60.66358008,38.24761768,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Other kerosene,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.5021357,357.2794618,394.4402136,466.2680165,201.6805443,301.4892797,258.1729701,253.3932048,212.2528268,187.8810616,87.76766956,225.0656334,516.9612836,600.7949896,135.3976938,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Gas/diesel oil excl. biofuels,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874.754882,1807.466707,911.9182689,1774.466568,1873.43554,2089.717798,2393.872347,2179.864839,3112.227248,3170.891183,3113.41186,2800.040855,12917.33123,17409.52989,11626.5321,11704.42857,8494.186543,19469.65412,19016.27933,19887.16798,14068.04363,13322.47319,12574.2199,10598.0374,13821.64955,9559.123707,10488.25964,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Fuel oil,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60316.38948,66122.22072,75111.15419,82548.43903,89654.81812,84610.39662,64511.50063,78274.84556,80774.00799,80792.93094,81444.57178,101694.251,119777.9454,180177.4556,174071.6489,144858.5925,96415.4859,104325.3453,57735.75746,72691.09729,45840.25746,51311.10336,55701.9109,43822.83071,43674.12485,39554.36336,35431.34182,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Naphtha,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,White spirit & SBP,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Lubricants,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Bitumen,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Paraffin waxes,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Petroleum coke,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.63736019,23.01683424,31.56889273,0,32.85598118,17.29211611,15.36055532,194.72608,178.9547567,691.5071618,768.0972044,1035.847505,11164.27077,20301.56197,20859.9466,25640.61882,23823.99415,20068.46407,14159.47408,16273.17285,18491.50852,13105.6065,8879.787931,12699.25478,13711.03979,14089.58926,10826.5392,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Other oil products,..,..,..,..,..,..,..,..,..,..,..,287031.5894,283903.7541,335359.4263,410612.3431,289312.8978,311407.8652,348926.2162,381911.4786,314715.3716,324337.9858,264354.1514,222949.1104,162965.6592,187359.6224,169894.0413,179773.7474,154418.2254,189735.6705,238354.1691,132657.063,116991.0487,83067.32996,106784.9744,94252.02988,60205.53761,58647.68875,72869.56342,95680.26539,86138.52557,119673.4027,129965.9592,23.61568957,1.108056748,8.284092617,87.84575962,94.89808477,113.3992638,789.9419064,589.922833,432.3620314,412.451553,260.0002017,337.6541304,378.4622551,773.0355036,494.8380549,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Industrial waste,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.5623092,999.6112941,756.0433735,2381.500123,2267.710132,1988.743233,934.4110017,627.1192415,647.6022747,970.7329742,812.2931474,692.0637288,752.7965199,863.2440799,872.6911686,691.3638938,666.008796,541.9052036,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Municipal waste (renewable),..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.69070456,27.55068672,24.44366895,21.35398837,20.06949274,25.81517557,26.32296374,7507.823161,5818.54143,6693.771538,5973.283885,5792.600402,6617.315366,6380.00706,7519.659029,7392.349642,6666.352785,6278.855002,6239.211759,6961.867312,8018.59261,6603.763568,5614.428938,7744.91931,8130.518567,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Municipal waste (non-renewable),..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.343712616,12.81237673,15.51497679,10.40049128,14.72767585,14.98248133,11.80216004,5121.83624,6812.806765,8094.952609,6283.931783,5322.588922,6774.672735,5329.240776,5355.918176,5162.232672,6708.896498,5558.190799,5958.655941,7536.216752,7740.484152,6879.621516,6266.981201,5992.93406,7147.488699,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Primary solid biofuels,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401.122219,1941.175268,2096.557505,1892.550936,2245.548452,1831.830501,2458.297994,1790.02428,2015.621484,7770.234306,10354.47131,7765.31625,7016.179432,7181.563958,7784.954846,11159.30507,8388.507606,9944.826306,12304.7805,9954.5431,10639.75861,8885.090352,9302.795098,11202.11588,15689.42317,16195.94619,11090.48108,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Biogases,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2054908,29.99247814,36.83689975,40.10821629,46.09847776,44.85047765,45.55846655,727.9976758,570.7553578,4416.388255,4474.534053,4527.326622,4603.31188,5675.554982,5539.654389,5787.461962,7494.703747,5609.635214,9405.677539,9202.969162,8885.869594,8946.579664,11721.85247,11916.0579,12195.16471,10697.00445,12117.10421,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Biogasoline,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Biodiesels,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Bio jet kerosene,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Other liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.0283931,230.0616043,0,0,0.973901643,3.111479778,3.534238066,3.346058355,3.317296442,42.30814183,30.85395988,36.01382623,38.9186225,62.22443998,39.4568443,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Non-specified primary biofuels and waste,..,..,..,..,..,..,..,..,..,..,..,259.7759897,277.3870285,258.2665372,217.4192836,209.9064138,307.0994381,539.2754092,385.5209856,481.8322206,426.7271788,391.0052971,208.6871696,322.2491152,302.3770029,1689.592823,1374.372212,1741.835696,1811.491729,1691.816285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Charcoal,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Elec/heat output from non-specified manufactured gases,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Heat output from non-specified combustible fuels,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Nuclear,..,..,..,..,..,..,..,..,..,..,..,36719.73778,58501.70447,105693.9522,158019.6275,231871.4001,194355.395,345943.5049,305502.3142,278482.9145,282873.454,309989.4242,293440.8563,316056.4466,427214.5345,386460.2384,559930.6792,658164.4083,735018.7425,669018.3186,621272.9595,719071.1111,876350.4454,617892.4529,850979.1621,704167.2977,846153.6735,846017.8296,804646.2043,745989.5234,984459.9102,928877.4559,943106.5652,782054.3728,959885.7383,959335.0321,793841.0024,813177.3559,1073663.337,834587.503,1018102.38,945768.7368,1043009.818,974801.9182,1021573.946,824330.0266,1094942.301,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Hydro,..,..,..,..,..,..,..,..,..,..,..,441985.8439,427945.5474,428418.1211,520602.3337,495109.8277,487926.0022,384010.2485,441908.9309,549982.9771,563550.777,521116.1215,578375.0076,526081.9602,670470.8561,548064.5367,623953.7898,509348.0749,600578.0373,459107.3338,647697.2835,654871.98,582269.31,573038.4064,615356.5098,579413.3891,699125.495,807527.2747,677576.5515,578838.2756,514253.5787,576813.9876,704872.0197,514737.0175,628241.333,717515.347,630354.2302,714671.5388,726271.6365,569272.5541,543437.7826,824484.0617,592369.6335,760243.6106,768613.6998,671367.6793,703357.0542,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Geothermal,..,..,..,..,..,..,..,..,..,..,..,550.3301331,1291.360858,2823.61536,2956.728882,3977.890593,3981.84682,3576.629462,3563.766562,5829.036694,6032.509296,7324.130044,7451.140527,6281.611624,8075.41904,10741.55052,14647.58335,17665.15806,17450.83485,17309.17944,16312.23053,14858.55559,14542.84409,13618.20949,14800.50523,11946.12771,11886.83637,9924.775969,9805.0841,20831.86627,23070.23279,21242.64281,23366.55393,18964.73878,21110.92096,24570.19425,23284.62466,25698.62573,22006.04693,26010.6368,27688.76435,23484.44784,22323.19306,26129.072,19771.93886,25843.66046,28912.92392,..
OECD Americas,Electricity output (GWh)-main activity producer electricity plants,Solar photovoltaics,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,3.378526343,12.19893019,17.67389854,14.48967658,15.32598195,10.54863143,2.887119998,2.827768006,2.746182984,4.426143111,5.601023273,7.22397308,8.923815286,7.455250607,10.8663144,12.30182544,15.94525926,16.60851706,23.6612625,20.86548704,28.28918611,16.53054513,37.51235744,38.65656922,35.54886684,128.1392184,242.9498778,753.2438334,1689.764843,4678.497871,8274.096612,19484.53386,24066.14298,35281.99952,..
