COUNTRY,FLOW,PRODUCT,1971,2000
South Africa,            Wood and wood products,Wind,0,0
South Africa,            Wood and wood products,Other sources,0,0
South Africa,            Wood and wood products,Electricity,0,35.4256
South Africa,            Wood and wood products,Heat,0,0
South Africa,            Wood and wood products,Total,0,36.8873
South Africa,            Wood and wood products,Memo: Renewables,0,0
South Africa,            Textile and leather,Hard coal (if no detail),0,x
South Africa,            Textile and leather,Brown coal (if no detail),0,x
South Africa,            Textile and leather,Anthracite,..,0
South Africa,            Textile and leather,Coking coal,..,0
South Africa,            Textile and leather,Other bituminous coal,..,0
South Africa,            Textile and leather,Sub-bituminous coal,..,0
South Africa,            Textile and leather,Lignite,..,0
South Africa,            Textile and leather,Patent fuel,0,0
South Africa,            Textile and leather,Coke oven coke,0,0
South Africa,            Textile and leather,Gas coke,0,0
South Africa,            Textile and leather,Coal tar,0,0
South Africa,            Textile and leather,BKB,0,0
South Africa,            Textile and leather,Gas works gas,0,0.3869
South Africa,            Textile and leather,Coke oven gas,0,0
South Africa,            Textile and leather,Blast furnace gas,0,0
South Africa,            Textile and leather,Other recovered gases,0,0
South Africa,            Textile and leather,Peat,0,0
South Africa,            Textile and leather,Peat products,0,0
South Africa,            Textile and leather,Oil shale and oil sands,0,0
South Africa,            Textile and leather,Natural gas,0,0
South Africa,            Textile and leather,Crude/NGL/feedstocks (if no detail),x,x
South Africa,            Textile and leather,Crude oil,0,0
South Africa,            Textile and leather,Natural gas liquids,0,0
South Africa,            Textile and leather,Refinery feedstocks,0,0
South Africa,            Textile and leather,Additives/blending components,0,0
South Africa,            Textile and leather,Other hydrocarbons,0,0
South Africa,            Textile and leather,Refinery gas,0,0
South Africa,            Textile and leather,Ethane,0,0
South Africa,            Textile and leather,Liquefied petroleum gases (LPG),0,0
South Africa,            Textile and leather,Motor gasoline excl. biofuels,0,0
South Africa,            Textile and leather,Aviation gasoline,0,0
South Africa,            Textile and leather,Gasoline type jet fuel,0,0
South Africa,            Textile and leather,Kerosene type jet fuel excl. biofuels,0,0
South Africa,            Textile and leather,Other kerosene,0,0
South Africa,            Textile and leather,Gas/diesel oil excl. biofuels,0,0
South Africa,            Textile and leather,Fuel oil,0,0
South Africa,            Textile and leather,Naphtha,0,0
South Africa,            Textile and leather,White spirit & SBP,0,0
South Africa,            Textile and leather,Lubricants,0,0
South Africa,            Textile and leather,Bitumen,0,0
South Africa,            Textile and leather,Paraffin waxes,0,0
South Africa,            Textile and leather,Petroleum coke,0,0
South Africa,            Textile and leather,Other oil products,0,0
South Africa,            Textile and leather,Industrial waste,0,0
South Africa,            Textile and leather,Municipal waste (renewable),0,0
South Africa,            Textile and leather,Municipal waste (non-renewable),0,0
South Africa,            Textile and leather,Primary solid biofuels,0,0
South Africa,            Textile and leather,Biogases,0,0
South Africa,            Textile and leather,Biogasoline,0,0
South Africa,            Textile and leather,Biodiesels,0,0
South Africa,            Textile and leather,Bio jet kerosene,0,0
South Africa,            Textile and leather,Other liquid biofuels,0,0
South Africa,            Textile and leather,Non-specified primary biofuels and waste,0,0
South Africa,            Textile and leather,Charcoal,0,0
South Africa,            Textile and leather,Elec/heat output from non-specified manufactured gases,0,0
South Africa,            Textile and leather,Heat output from non-specified combustible fuels,0,0
South Africa,            Textile and leather,Nuclear,0,0
South Africa,            Textile and leather,Hydro,0,0
South Africa,            Textile and leather,Geothermal,0,0
South Africa,            Textile and leather,Solar photovoltaics,0,0
South Africa,            Textile and leather,Solar thermal,0,0
South Africa,            Textile and leather,"Tide, wave and ocean",0,0
South Africa,            Textile and leather,Wind,0,0
South Africa,            Textile and leather,Other sources,0,0
South Africa,            Textile and leather,Electricity,0,32.3302
South Africa,            Textile and leather,Heat,0,0
South Africa,            Textile and leather,Total,0,32.7171
South Africa,            Textile and leather,Memo: Renewables,0,0
South Africa,         Industry not elsewhere specified,Hard coal (if no detail),322.3942,x
South Africa,         Industry not elsewhere specified,Brown coal (if no detail),0,x
South Africa,         Industry not elsewhere specified,Anthracite,..,0
South Africa,         Industry not elsewhere specified,Coking coal,..,0
South Africa,         Industry not elsewhere specified,Other bituminous coal,..,2784.1962
South Africa,         Industry not elsewhere specified,Sub-bituminous coal,..,0
South Africa,         Industry not elsewhere specified,Lignite,..,0
South Africa,         Industry not elsewhere specified,Patent fuel,0,0
South Africa,         Industry not elsewhere specified,Coke oven coke,0,0
South Africa,         Industry not elsewhere specified,Gas coke,0,0
South Africa,         Industry not elsewhere specified,Coal tar,0,0
South Africa,         Industry not elsewhere specified,BKB,0,0
South Africa,         Industry not elsewhere specified,Gas works gas,0,39.5959
South Africa,         Industry not elsewhere specified,Coke oven gas,0,0
South Africa,         Industry not elsewhere specified,Blast furnace gas,0,0
South Africa,         Industry not elsewhere specified,Other recovered gases,0,0
South Africa,         Industry not elsewhere specified,Peat,0,0
South Africa,         Industry not elsewhere specified,Peat products,0,0
South Africa,         Industry not elsewhere specified,Oil shale and oil sands,0,0
South Africa,         Industry not elsewhere specified,Natural gas,0,0
South Africa,         Industry not elsewhere specified,Crude/NGL/feedstocks (if no detail),x,x
South Africa,         Industry not elsewhere specified,Crude oil,0,0
South Africa,         Industry not elsewhere specified,Natural gas liquids,0,0
South Africa,         Industry not elsewhere specified,Refinery feedstocks,0,0
South Africa,         Industry not elsewhere specified,Additives/blending components,0,0
South Africa,         Industry not elsewhere specified,Other hydrocarbons,0,0
South Africa,         Industry not elsewhere specified,Refinery gas,0,0
South Africa,         Industry not elsewhere specified,Ethane,0,0
South Africa,         Industry not elsewhere specified,Liquefied petroleum gases (LPG),0,0
South Africa,         Industry not elsewhere specified,Motor gasoline excl. biofuels,0,0
South Africa,         Industry not elsewhere specified,Aviation gasoline,0,0
South Africa,         Industry not elsewhere specified,Gasoline type jet fuel,0,0
South Africa,         Industry not elsewhere specified,Kerosene type jet fuel excl. biofuels,0,0
South Africa,         Industry not elsewhere specified,Other kerosene,0,129.1261
South Africa,         Industry not elsewhere specified,Gas/diesel oil excl. biofuels,455.0492,0
South Africa,         Industry not elsewhere specified,Fuel oil,827.6584,577.4202
South Africa,         Industry not elsewhere specified,Naphtha,53.7403,0
South Africa,         Industry not elsewhere specified,White spirit & SBP,0,0
South Africa,         Industry not elsewhere specified,Lubricants,0,0
South Africa,         Industry not elsewhere specified,Bitumen,0,0
South Africa,         Industry not elsewhere specified,Paraffin waxes,0,0
South Africa,         Industry not elsewhere specified,Petroleum coke,0,0
South Africa,         Industry not elsewhere specified,Other oil products,0,0
South Africa,         Industry not elsewhere specified,Industrial waste,0,0
South Africa,         Industry not elsewhere specified,Municipal waste (renewable),0,0
South Africa,         Industry not elsewhere specified,Municipal waste (non-renewable),0,0
South Africa,         Industry not elsewhere specified,Primary solid biofuels,764.3069,1508.4313
South Africa,         Industry not elsewhere specified,Biogases,0,0
South Africa,         Industry not elsewhere specified,Biogasoline,0,0
South Africa,         Industry not elsewhere specified,Biodiesels,0,0
South Africa,         Industry not elsewhere specified,Bio jet kerosene,0,0
South Africa,         Industry not elsewhere specified,Other liquid biofuels,0,0
South Africa,         Industry not elsewhere specified,Non-specified primary biofuels and waste,0,0
South Africa,         Industry not elsewhere specified,Charcoal,0,0
South Africa,         Industry not elsewhere specified,Elec/heat output from non-specified manufactured gases,0,0
South Africa,         Industry not elsewhere specified,Heat output from non-specified combustible fuels,0,0
South Africa,         Industry not elsewhere specified,Nuclear,0,0
South Africa,         Industry not elsewhere specified,Hydro,0,0
South Africa,         Industry not elsewhere specified,Geothermal,0,0
South Africa,         Industry not elsewhere specified,Solar photovoltaics,0,0
South Africa,         Industry not elsewhere specified,Solar thermal,0,0
South Africa,         Industry not elsewhere specified,"Tide, wave and ocean",0,0
South Africa,         Industry not elsewhere specified,Wind,0,0
South Africa,         Industry not elsewhere specified,Other sources,0,0
South Africa,         Industry not elsewhere specified,Electricity,1126.3113,3590.1978
South Africa,         Industry not elsewhere specified,Heat,0,0
South Africa,         Industry not elsewhere specified,Total,3549.4603,8628.9675
South Africa,         Industry not elsewhere specified,Memo: Renewables,764.3069,1508.4313
South Africa,      Transport,Hard coal (if no detail),3295.5134,x
South Africa,      Transport,Brown coal (if no detail),0,x
South Africa,      Transport,Anthracite,..,0
South Africa,      Transport,Coking coal,..,0
South Africa,      Transport,Other bituminous coal,..,0
South Africa,      Transport,Sub-bituminous coal,..,0
South Africa,      Transport,Lignite,..,0
South Africa,      Transport,Patent fuel,0,0
South Africa,      Transport,Coke oven coke,0,0
South Africa,      Transport,Gas coke,0,0
South Africa,      Transport,Coal tar,0,0
South Africa,      Transport,BKB,0,0
South Africa,      Transport,Gas works gas,0,0
South Africa,      Transport,Coke oven gas,0,0
South Africa,      Transport,Blast furnace gas,0,0
South Africa,      Transport,Other recovered gases,0,0
South Africa,      Transport,Peat,0,0
South Africa,      Transport,Peat products,0,0
South Africa,      Transport,Oil shale and oil sands,0,0
South Africa,      Transport,Natural gas,0,0
South Africa,      Transport,Crude/NGL/feedstocks (if no detail),x,x
South Africa,      Transport,Crude oil,0,0
South Africa,      Transport,Natural gas liquids,0,0
South Africa,      Transport,Refinery feedstocks,0,0
South Africa,      Transport,Additives/blending components,0,0
South Africa,      Transport,Other hydrocarbons,0,0
South Africa,      Transport,Refinery gas,0,0
South Africa,      Transport,Ethane,0,0
South Africa,      Transport,Liquefied petroleum gases (LPG),0,2.234
South Africa,      Transport,Motor gasoline excl. biofuels,3701.2324,7701.6682
South Africa,      Transport,Aviation gasoline,0,0
South Africa,      Transport,Gasoline type jet fuel,0,0
South Africa,      Transport,Kerosene type jet fuel excl. biofuels,171.5057,614.1134
South Africa,      Transport,Other kerosene,0,5.165
South Africa,      Transport,Gas/diesel oil excl. biofuels,1423.063,3532.1747
South Africa,      Transport,Fuel oil,0,4.995
South Africa,      Transport,Naphtha,0,0
South Africa,      Transport,White spirit & SBP,0,0
South Africa,      Transport,Lubricants,0,0
South Africa,      Transport,Bitumen,0,0
South Africa,      Transport,Paraffin waxes,0,0
South Africa,      Transport,Petroleum coke,0,0
South Africa,      Transport,Other oil products,0,0
South Africa,      Transport,Industrial waste,0,0
South Africa,      Transport,Municipal waste (renewable),0,0
South Africa,      Transport,Municipal waste (non-renewable),0,0
South Africa,      Transport,Primary solid biofuels,0,0
South Africa,      Transport,Biogases,0,0
South Africa,      Transport,Biogasoline,0,0
South Africa,      Transport,Biodiesels,0,0
South Africa,      Transport,Bio jet kerosene,0,0
South Africa,      Transport,Other liquid biofuels,0,0
South Africa,      Transport,Non-specified primary biofuels and waste,0,0
South Africa,      Transport,Charcoal,0,0
South Africa,      Transport,Elec/heat output from non-specified manufactured gases,0,0
South Africa,      Transport,Heat output from non-specified combustible fuels,0,0
South Africa,      Transport,Nuclear,0,0
South Africa,      Transport,Hydro,0,0
South Africa,      Transport,Geothermal,0,0
South Africa,      Transport,Solar photovoltaics,0,0
South Africa,      Transport,Solar thermal,0,0
South Africa,      Transport,"Tide, wave and ocean",0,0
South Africa,      Transport,Wind,0,0
South Africa,      Transport,Other sources,0,0
South Africa,      Transport,Electricity,281.8573,462.5967
South Africa,      Transport,Heat,0,0
South Africa,      Transport,Total,8873.1718,12322.947
South Africa,      Transport,Memo: Renewables,0,0
South Africa,         World aviation bunkers,Hard coal (if no detail),x,x
South Africa,         World aviation bunkers,Brown coal (if no detail),x,x
South Africa,         World aviation bunkers,Anthracite,x,x
South Africa,         World aviation bunkers,Coking coal,x,x
South Africa,         World aviation bunkers,Other bituminous coal,x,x
South Africa,         World aviation bunkers,Sub-bituminous coal,x,x
South Africa,         World aviation bunkers,Lignite,x,x
South Africa,         World aviation bunkers,Patent fuel,x,x
South Africa,         World aviation bunkers,Coke oven coke,x,x
South Africa,         World aviation bunkers,Gas coke,x,x
South Africa,         World aviation bunkers,Coal tar,x,x
South Africa,         World aviation bunkers,BKB,x,x
South Africa,         World aviation bunkers,Gas works gas,x,x
South Africa,         World aviation bunkers,Coke oven gas,x,x
South Africa,         World aviation bunkers,Blast furnace gas,x,x
South Africa,         World aviation bunkers,Other recovered gases,x,x
South Africa,         World aviation bunkers,Peat,x,x
South Africa,         World aviation bunkers,Peat products,x,x
South Africa,         World aviation bunkers,Oil shale and oil sands,x,x
South Africa,         World aviation bunkers,Natural gas,x,x
South Africa,         World aviation bunkers,Crude/NGL/feedstocks (if no detail),x,x
South Africa,         World aviation bunkers,Crude oil,x,x
South Africa,         World aviation bunkers,Natural gas liquids,x,x
South Africa,         World aviation bunkers,Refinery feedstocks,x,x
South Africa,         World aviation bunkers,Additives/blending components,x,x
South Africa,         World aviation bunkers,Other hydrocarbons,x,x
South Africa,         World aviation bunkers,Refinery gas,x,x
South Africa,         World aviation bunkers,Ethane,x,x
South Africa,         World aviation bunkers,Liquefied petroleum gases (LPG),x,x
South Africa,         World aviation bunkers,Motor gasoline excl. biofuels,x,x
South Africa,         World aviation bunkers,Aviation gasoline,x,x
South Africa,         World aviation bunkers,Gasoline type jet fuel,x,x
South Africa,         World aviation bunkers,Kerosene type jet fuel excl. biofuels,x,x
South Africa,         World aviation bunkers,Other kerosene,x,x
South Africa,         World aviation bunkers,Gas/diesel oil excl. biofuels,x,x
South Africa,         World aviation bunkers,Fuel oil,x,x
South Africa,         World aviation bunkers,Naphtha,x,x
South Africa,         World aviation bunkers,White spirit & SBP,x,x
South Africa,         World aviation bunkers,Lubricants,x,x
South Africa,         World aviation bunkers,Bitumen,x,x
South Africa,         World aviation bunkers,Paraffin waxes,x,x
South Africa,         World aviation bunkers,Petroleum coke,x,x
South Africa,         World aviation bunkers,Other oil products,x,x
South Africa,         World aviation bunkers,Industrial waste,x,x
South Africa,         World aviation bunkers,Municipal waste (renewable),x,x
South Africa,         World aviation bunkers,Municipal waste (non-renewable),x,x
South Africa,         World aviation bunkers,Primary solid biofuels,x,x
South Africa,         World aviation bunkers,Biogases,x,x
South Africa,         World aviation bunkers,Biogasoline,x,x
South Africa,         World aviation bunkers,Biodiesels,x,x
South Africa,         World aviation bunkers,Bio jet kerosene,x,x
South Africa,         World aviation bunkers,Other liquid biofuels,x,x
South Africa,         World aviation bunkers,Non-specified primary biofuels and waste,x,x
South Africa,         World aviation bunkers,Charcoal,x,x
South Africa,         World aviation bunkers,Elec/heat output from non-specified manufactured gases,x,x
South Africa,         World aviation bunkers,Heat output from non-specified combustible fuels,x,x
South Africa,         World aviation bunkers,Nuclear,x,x
South Africa,         World aviation bunkers,Hydro,x,x
South Africa,         World aviation bunkers,Geothermal,x,x
South Africa,         World aviation bunkers,Solar photovoltaics,x,x
South Africa,         World aviation bunkers,Solar thermal,x,x
South Africa,         World aviation bunkers,"Tide, wave and ocean",x,x
South Africa,         World aviation bunkers,Wind,x,x
South Africa,         World aviation bunkers,Other sources,x,x
South Africa,         World aviation bunkers,Electricity,x,x
South Africa,         World aviation bunkers,Heat,x,x
South Africa,         World aviation bunkers,Total,x,x
South Africa,         World aviation bunkers,Memo: Renewables,x,x
South Africa,         Domestic aviation,Hard coal (if no detail),0,x
South Africa,         Domestic aviation,Brown coal (if no detail),0,x
South Africa,         Domestic aviation,Anthracite,..,0
South Africa,         Domestic aviation,Coking coal,..,0
South Africa,         Domestic aviation,Other bituminous coal,..,0
South Africa,         Domestic aviation,Sub-bituminous coal,..,0
South Africa,         Domestic aviation,Lignite,..,0
South Africa,         Domestic aviation,Patent fuel,0,0
South Africa,         Domestic aviation,Coke oven coke,0,0
South Africa,         Domestic aviation,Gas coke,0,0
South Africa,         Domestic aviation,Coal tar,0,0
South Africa,         Domestic aviation,BKB,0,0
South Africa,         Domestic aviation,Gas works gas,0,0
South Africa,         Domestic aviation,Coke oven gas,0,0
South Africa,         Domestic aviation,Blast furnace gas,0,0
South Africa,         Domestic aviation,Other recovered gases,0,0
South Africa,         Domestic aviation,Peat,0,0
South Africa,         Domestic aviation,Peat products,0,0
South Africa,         Domestic aviation,Oil shale and oil sands,0,0
South Africa,         Domestic aviation,Natural gas,0,0
South Africa,         Domestic aviation,Crude/NGL/feedstocks (if no detail),x,x
South Africa,         Domestic aviation,Crude oil,0,0
South Africa,         Domestic aviation,Natural gas liquids,0,0
South Africa,         Domestic aviation,Refinery feedstocks,0,0
South Africa,         Domestic aviation,Additives/blending components,0,0
South Africa,         Domestic aviation,Other hydrocarbons,0,0
South Africa,         Domestic aviation,Refinery gas,0,0
South Africa,         Domestic aviation,Ethane,0,0
South Africa,         Domestic aviation,Liquefied petroleum gases (LPG),0,0
South Africa,         Domestic aviation,Motor gasoline excl. biofuels,0,0
South Africa,         Domestic aviation,Aviation gasoline,0,0
South Africa,         Domestic aviation,Gasoline type jet fuel,0,0
South Africa,         Domestic aviation,Kerosene type jet fuel excl. biofuels,171.5057,614.1134
South Africa,         Domestic aviation,Other kerosene,0,0
South Africa,         Domestic aviation,Gas/diesel oil excl. biofuels,0,0
South Africa,         Domestic aviation,Fuel oil,0,0
South Africa,         Domestic aviation,Naphtha,0,0
South Africa,         Domestic aviation,White spirit & SBP,0,0
South Africa,         Domestic aviation,Lubricants,0,0
South Africa,         Domestic aviation,Bitumen,0,0
South Africa,         Domestic aviation,Paraffin waxes,0,0
South Africa,         Domestic aviation,Petroleum coke,0,0
South Africa,         Domestic aviation,Other oil products,0,0
South Africa,         Domestic aviation,Industrial waste,0,0
South Africa,         Domestic aviation,Municipal waste (renewable),0,0
South Africa,         Domestic aviation,Municipal waste (non-renewable),0,0
South Africa,         Domestic aviation,Primary solid biofuels,0,0
South Africa,         Domestic aviation,Biogases,0,0
South Africa,         Domestic aviation,Biogasoline,0,0
South Africa,         Domestic aviation,Biodiesels,0,0
South Africa,         Domestic aviation,Bio jet kerosene,0,0
South Africa,         Domestic aviation,Other liquid biofuels,0,0
South Africa,         Domestic aviation,Non-specified primary biofuels and waste,0,0
South Africa,         Domestic aviation,Charcoal,0,0
South Africa,         Domestic aviation,Elec/heat output from non-specified manufactured gases,0,0
South Africa,         Domestic aviation,Heat output from non-specified combustible fuels,0,0
South Africa,         Domestic aviation,Nuclear,0,0
South Africa,         Domestic aviation,Hydro,0,0
South Africa,         Domestic aviation,Geothermal,0,0
South Africa,         Domestic aviation,Solar photovoltaics,0,0
South Africa,         Domestic aviation,Solar thermal,0,0
South Africa,         Domestic aviation,"Tide, wave and ocean",0,0
South Africa,         Domestic aviation,Wind,0,0
South Africa,         Domestic aviation,Other sources,0,0
South Africa,         Domestic aviation,Electricity,0,0
South Africa,         Domestic aviation,Heat,0,0
South Africa,         Domestic aviation,Total,171.5057,614.1134
South Africa,         Domestic aviation,Memo: Renewables,0,0
South Africa,         Road,Hard coal (if no detail),0,x
South Africa,         Road,Brown coal (if no detail),0,x
South Africa,         Road,Anthracite,..,0
South Africa,         Road,Coking coal,..,0
South Africa,         Road,Other bituminous coal,..,0
South Africa,         Road,Sub-bituminous coal,..,0
South Africa,         Road,Lignite,..,0
South Africa,         Road,Patent fuel,0,0
South Africa,         Road,Coke oven coke,0,0
South Africa,         Road,Gas coke,0,0
South Africa,         Road,Coal tar,0,0
South Africa,         Road,BKB,0,0
South Africa,         Road,Gas works gas,0,0
South Africa,         Road,Coke oven gas,0,0
South Africa,         Road,Blast furnace gas,0,0
South Africa,         Road,Other recovered gases,0,0
South Africa,         Road,Peat,0,0
South Africa,         Road,Peat products,0,0
South Africa,         Road,Oil shale and oil sands,0,0
South Africa,         Road,Natural gas,0,0
South Africa,         Road,Crude/NGL/feedstocks (if no detail),x,x
South Africa,         Road,Crude oil,0,0
South Africa,         Road,Natural gas liquids,0,0
South Africa,         Road,Refinery feedstocks,0,0
South Africa,         Road,Additives/blending components,0,0
South Africa,         Road,Other hydrocarbons,0,0
South Africa,         Road,Refinery gas,0,0
South Africa,         Road,Ethane,0,0
South Africa,         Road,Liquefied petroleum gases (LPG),0,0
South Africa,         Road,Motor gasoline excl. biofuels,3701.2324,7699.5642
South Africa,         Road,Aviation gasoline,0,0
South Africa,         Road,Gasoline type jet fuel,0,0
South Africa,         Road,Kerosene type jet fuel excl. biofuels,0,0
South Africa,         Road,Other kerosene,0,0
South Africa,         Road,Gas/diesel oil excl. biofuels,1423.063,3345.6234
South Africa,         Road,Fuel oil,0,0.999
South Africa,         Road,Naphtha,0,0
South Africa,         Road,White spirit & SBP,0,0
South Africa,         Road,Lubricants,0,0
South Africa,         Road,Bitumen,0,0
South Africa,         Road,Paraffin waxes,0,0
South Africa,         Road,Petroleum coke,0,0
South Africa,         Road,Other oil products,0,0
South Africa,         Road,Industrial waste,0,0
South Africa,         Road,Municipal waste (renewable),0,0
South Africa,         Road,Municipal waste (non-renewable),0,0
South Africa,         Road,Primary solid biofuels,0,0
South Africa,         Road,Biogases,0,0
South Africa,         Road,Biogasoline,0,0
South Africa,         Road,Biodiesels,0,0
South Africa,         Road,Bio jet kerosene,0,0
South Africa,         Road,Other liquid biofuels,0,0
South Africa,         Road,Non-specified primary biofuels and waste,0,0
South Africa,         Road,Charcoal,0,0
South Africa,         Road,Elec/heat output from non-specified manufactured gases,0,0
South Africa,         Road,Heat output from non-specified combustible fuels,0,0
South Africa,         Road,Nuclear,0,0
South Africa,         Road,Hydro,0,0
South Africa,         Road,Geothermal,0,0
South Africa,         Road,Solar photovoltaics,0,0
South Africa,         Road,Solar thermal,0,0
South Africa,         Road,"Tide, wave and ocean",0,0
South Africa,         Road,Wind,0,0
South Africa,         Road,Other sources,0,0
South Africa,         Road,Electricity,0,2.9235
South Africa,         Road,Heat,0,0
South Africa,         Road,Total,5124.2954,11049.1101
South Africa,         Road,Memo: Renewables,0,0
South Africa,         Rail,Hard coal (if no detail),3295.5134,x
South Africa,         Rail,Brown coal (if no detail),0,x
South Africa,         Rail,Anthracite,..,0
South Africa,         Rail,Coking coal,..,0
South Africa,         Rail,Other bituminous coal,..,0
South Africa,         Rail,Sub-bituminous coal,..,0
South Africa,         Rail,Lignite,..,0
South Africa,         Rail,Patent fuel,0,0
South Africa,         Rail,Coke oven coke,0,0
South Africa,         Rail,Gas coke,0,0
South Africa,         Rail,Coal tar,0,0
South Africa,         Rail,BKB,0,0
South Africa,         Rail,Gas works gas,0,0
South Africa,         Rail,Coke oven gas,0,0
South Africa,         Rail,Blast furnace gas,0,0
South Africa,         Rail,Other recovered gases,0,0
South Africa,         Rail,Peat,0,0
South Africa,         Rail,Peat products,0,0
South Africa,         Rail,Oil shale and oil sands,0,0
South Africa,         Rail,Natural gas,0,0
South Africa,         Rail,Crude/NGL/feedstocks (if no detail),x,x
South Africa,         Rail,Crude oil,0,0
South Africa,         Rail,Natural gas liquids,0,0
South Africa,         Rail,Refinery feedstocks,0,0
South Africa,         Rail,Additives/blending components,0,0
South Africa,         Rail,Other hydrocarbons,0,0
South Africa,         Rail,Refinery gas,0,0
South Africa,         Rail,Ethane,0,0
South Africa,         Rail,Liquefied petroleum gases (LPG),0,1.117
South Africa,         Rail,Motor gasoline excl. biofuels,0,2.104
South Africa,         Rail,Aviation gasoline,0,0
South Africa,         Rail,Gasoline type jet fuel,0,0
South Africa,         Rail,Kerosene type jet fuel excl. biofuels,0,0
South Africa,         Rail,Other kerosene,0,0
South Africa,         Rail,Gas/diesel oil excl. biofuels,0,186.5513
South Africa,         Rail,Fuel oil,0,3.996
South Africa,         Rail,Naphtha,0,0
South Africa,         Rail,White spirit & SBP,0,0
South Africa,         Rail,Lubricants,0,0
South Africa,         Rail,Bitumen,0,0
South Africa,         Rail,Paraffin waxes,0,0
South Africa,         Rail,Petroleum coke,0,0
South Africa,         Rail,Other oil products,0,0
South Africa,         Rail,Industrial waste,0,0
South Africa,         Rail,Municipal waste (renewable),0,0
South Africa,         Rail,Municipal waste (non-renewable),0,0
South Africa,         Rail,Primary solid biofuels,0,0
South Africa,         Rail,Biogases,0,0
South Africa,         Rail,Biogasoline,0,0
South Africa,         Rail,Biodiesels,0,0
South Africa,         Rail,Bio jet kerosene,0,0
South Africa,         Rail,Other liquid biofuels,0,0
South Africa,         Rail,Non-specified primary biofuels and waste,0,0
South Africa,         Rail,Charcoal,0,0
South Africa,         Rail,Elec/heat output from non-specified manufactured gases,0,0
South Africa,         Rail,Heat output from non-specified combustible fuels,0,0
South Africa,         Rail,Nuclear,0,0
South Africa,         Rail,Hydro,0,0
South Africa,         Rail,Geothermal,0,0
South Africa,         Rail,Solar photovoltaics,0,0
South Africa,         Rail,Solar thermal,0,0
South Africa,         Rail,"Tide, wave and ocean",0,0
South Africa,         Rail,Wind,0,0
South Africa,         Rail,Other sources,0,0
South Africa,         Rail,Electricity,230.0946,295.1849
South Africa,         Rail,Heat,0,0
South Africa,         Rail,Total,3525.608,488.9532
South Africa,         Rail,Memo: Renewables,0,0
South Africa,         Pipeline transport,Hard coal (if no detail),0,x
South Africa,         Pipeline transport,Brown coal (if no detail),0,x
South Africa,         Pipeline transport,Anthracite,..,0
South Africa,         Pipeline transport,Coking coal,..,0
South Africa,         Pipeline transport,Other bituminous coal,..,0
South Africa,         Pipeline transport,Sub-bituminous coal,..,0
South Africa,         Pipeline transport,Lignite,..,0
South Africa,         Pipeline transport,Patent fuel,0,0
South Africa,         Pipeline transport,Coke oven coke,0,0
South Africa,         Pipeline transport,Gas coke,0,0
South Africa,         Pipeline transport,Coal tar,0,0
South Africa,         Pipeline transport,BKB,0,0
South Africa,         Pipeline transport,Gas works gas,0,0
South Africa,         Pipeline transport,Coke oven gas,0,0
South Africa,         Pipeline transport,Blast furnace gas,0,0
South Africa,         Pipeline transport,Other recovered gases,0,0
South Africa,         Pipeline transport,Peat,0,0
South Africa,         Pipeline transport,Peat products,0,0
South Africa,         Pipeline transport,Oil shale and oil sands,0,0
South Africa,         Pipeline transport,Natural gas,0,0
South Africa,         Pipeline transport,Crude/NGL/feedstocks (if no detail),x,x
South Africa,         Pipeline transport,Crude oil,0,0
South Africa,         Pipeline transport,Natural gas liquids,0,0
South Africa,         Pipeline transport,Refinery feedstocks,0,0
South Africa,         Pipeline transport,Additives/blending components,0,0
South Africa,         Pipeline transport,Other hydrocarbons,0,0
South Africa,         Pipeline transport,Refinery gas,0,0
South Africa,         Pipeline transport,Ethane,0,0
South Africa,         Pipeline transport,Liquefied petroleum gases (LPG),0,0
South Africa,         Pipeline transport,Motor gasoline excl. biofuels,0,0
South Africa,         Pipeline transport,Aviation gasoline,0,0
South Africa,         Pipeline transport,Gasoline type jet fuel,0,0
South Africa,         Pipeline transport,Kerosene type jet fuel excl. biofuels,0,0
South Africa,         Pipeline transport,Other kerosene,0,0
South Africa,         Pipeline transport,Gas/diesel oil excl. biofuels,0,0
South Africa,         Pipeline transport,Fuel oil,0,0
South Africa,         Pipeline transport,Naphtha,0,0
South Africa,         Pipeline transport,White spirit & SBP,0,0
South Africa,         Pipeline transport,Lubricants,0,0
South Africa,         Pipeline transport,Bitumen,0,0
South Africa,         Pipeline transport,Paraffin waxes,0,0
South Africa,         Pipeline transport,Petroleum coke,0,0
South Africa,         Pipeline transport,Other oil products,0,0
South Africa,         Pipeline transport,Industrial waste,0,0
South Africa,         Pipeline transport,Municipal waste (renewable),0,0
South Africa,         Pipeline transport,Municipal waste (non-renewable),0,0
South Africa,         Pipeline transport,Primary solid biofuels,0,0
South Africa,         Pipeline transport,Biogases,0,0
South Africa,         Pipeline transport,Biogasoline,0,0
South Africa,         Pipeline transport,Biodiesels,0,0
South Africa,         Pipeline transport,Bio jet kerosene,0,0
South Africa,         Pipeline transport,Other liquid biofuels,0,0
South Africa,         Pipeline transport,Non-specified primary biofuels and waste,0,0
South Africa,         Pipeline transport,Charcoal,0,0
South Africa,         Pipeline transport,Elec/heat output from non-specified manufactured gases,0,0
South Africa,         Pipeline transport,Heat output from non-specified combustible fuels,0,0
South Africa,         Pipeline transport,Nuclear,0,0
South Africa,         Pipeline transport,Hydro,0,0
South Africa,         Pipeline transport,Geothermal,0,0
